_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_select_the_sentiment_feeling_of_the_product_review,1,label,please_select_the_sentiment_feeling_of_the_product_review_gold,text,this_is_a_lion
2216122065,3/26/2019 07:35:08,false,4661496955,,3/26/2019 07:34:11,false,neodev,1.0,44892736,UKR,12,Kiev,46.133.177.135,0,,0,,The ear buds only play music in one ear.,
2216122065,3/26/2019 07:37:33,false,4661499090,,3/26/2019 07:36:30,false,clixsense,1.0,24072227,IND,28,Kolkata,47.15.196.162,0,,0,,The ear buds only play music in one ear.,
2216122066,3/26/2019 07:08:29,false,4661471366,,3/26/2019 07:07:04,false,feca,1.0,45158256,EGY,"","",41.199.56.81,0,,0,,Dont waste your money...,
2216122066,3/26/2019 07:35:08,false,4661496954,,3/26/2019 07:34:11,false,neodev,1.0,44892736,UKR,12,Kiev,46.133.177.135,0,,0,,Dont waste your money...,
2216122066,3/26/2019 07:37:33,false,4661499095,,3/26/2019 07:36:30,false,clixsense,1.0,24072227,IND,28,Kolkata,47.15.196.162,0,,0,,Dont waste your money...,
2216122067,3/26/2019 07:08:29,false,4661471359,,3/26/2019 07:07:04,false,feca,1.0,45158256,EGY,"","",41.199.56.81,1,,1,,Will order from them again!,
2216122067,3/26/2019 07:35:08,false,4661496951,,3/26/2019 07:34:11,false,neodev,1.0,44892736,UKR,12,Kiev,46.133.177.135,1,,1,,Will order from them again!,
2216122067,3/26/2019 07:37:33,false,4661499087,,3/26/2019 07:36:30,false,clixsense,1.0,24072227,IND,28,Kolkata,47.15.196.162,1,,1,,Will order from them again!,
2216122068,3/26/2019 07:36:55,false,4661498459,,3/26/2019 07:36:35,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,0,,0,,If you plan to use this in a car forget about it.,
2216122068,3/26/2019 07:41:51,false,4661504136,,3/26/2019 07:40:48,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,0,,0,,If you plan to use this in a car forget about it.,
2216122068,3/26/2019 08:16:52,false,4661533351,,3/26/2019 08:16:35,false,feca,1.0,45164870,HUN,"","",94.27.253.13,0,,0,,If you plan to use this in a car forget about it.,
2216122069,3/26/2019 07:36:55,false,4661498462,,3/26/2019 07:36:35,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,0,,0,,I found this product to be waaay too big.,
2216122069,3/26/2019 07:41:51,false,4661504126,,3/26/2019 07:40:48,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,1,,0,,I found this product to be waaay too big.,
2216122069,3/26/2019 08:16:52,false,4661533354,,3/26/2019 08:16:35,false,feca,1.0,45164870,HUN,"","",94.27.253.13,0,,0,,I found this product to be waaay too big.,
2216122070,3/26/2019 07:36:55,false,4661498456,,3/26/2019 07:36:35,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,1,,1,,Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.,
2216122070,3/26/2019 07:41:51,false,4661504142,,3/26/2019 07:40:48,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,1,,1,,Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.,
2216122070,3/26/2019 08:16:52,false,4661533355,,3/26/2019 08:16:35,false,feca,1.0,45164870,HUN,"","",94.27.253.13,1,,1,,Best I've found so far .... I've tried 2 other bluetooths and this one has the best quality (for both me and the listener) as well as ease of using.,
2216122071,3/26/2019 07:36:55,false,4661498463,,3/26/2019 07:36:35,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,0,,0,,I'm very disappointed with my decision.,
2216122071,3/26/2019 07:41:51,false,4661504139,,3/26/2019 07:40:48,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,0,,0,,I'm very disappointed with my decision.,
2216122071,3/26/2019 08:16:52,false,4661533356,,3/26/2019 08:16:35,false,feca,1.0,45164870,HUN,"","",94.27.253.13,0,,0,,I'm very disappointed with my decision.,
2216130240,3/26/2019 02:25:37,true,4661146706,,3/26/2019 02:24:55,false,clixsense,1.0,44980050,TUR,68,Ankara,94.54.16.1,1,,1,1,This is a lion,
2216130240,3/26/2019 02:42:55,true,4661170683,,3/26/2019 02:42:12,false,clixsense,1.0,44615724,NPL,00,Kathmandu,120.89.107.64,1,,1,1,This is a lion,
2216130240,3/26/2019 02:57:32,true,4661189388,,3/26/2019 02:56:30,false,instagc,1.0,43637051,ROU,43,Otopeni,79.114.132.179,1,,1,1,This is a lion,
2216130240,3/26/2019 03:08:48,true,4661201008,,3/26/2019 03:03:33,false,feca,1.0,45166462,VNM,01,Long Xuyên,115.76.79.196,1,,1,1,This is a lion,
2216130240,3/26/2019 03:10:59,true,4661203212,,3/26/2019 03:09:40,false,feca,1.0,45164601,VNM,44,Hanoi,45.126.99.142,1,,1,1,This is a lion,
2216130240,3/26/2019 03:23:09,true,4661215694,,3/26/2019 03:22:13,false,clixsense,1.0,42491878,IND,36,Noida,223.179.236.117,1,,1,1,This is a lion,
2216130240,3/26/2019 03:24:39,true,4661217097,,3/26/2019 03:23:54,false,clixsense,1.0,40464223,MEX,"","",189.215.16.130,1,,1,1,This is a lion,
2216130240,3/26/2019 03:26:25,true,4661219214,,3/26/2019 03:24:46,false,clixsense,1.0,36267599,IND,16,Pune,49.35.85.188,1,,1,1,This is a lion,
2216130240,3/26/2019 03:27:22,true,4661220289,,3/26/2019 03:26:33,false,feca,1.0,45167789,IND,36,Meerut,139.167.193.16,1,,1,1,This is a lion,
2216130240,3/26/2019 03:30:41,true,4661224097,true,3/26/2019 03:30:00,false,neodev,0.6667,32671231,ROU,30,Ploiesti,79.116.1.165,0,,1,1,This is a lion,
2216130240,3/26/2019 03:40:51,true,4661235523,,3/26/2019 03:40:14,false,clixsense,1.0,31383705,IND,"","",157.46.64.236,1,,1,1,This is a lion,
2216130240,3/26/2019 03:47:02,true,4661244785,,3/26/2019 03:45:59,false,neodev,1.0,30016870,IND,"","",157.46.94.135,1,,1,1,This is a lion,
2216130240,3/26/2019 03:51:22,true,4661251586,,3/26/2019 03:51:00,false,getpaid,1.0,44499205,PHL,12,Valencia,49.145.65.120,1,,1,1,This is a lion,
2216130240,3/26/2019 03:51:36,true,4661251889,,3/26/2019 03:50:59,false,neodev,1.0,42632575,MYS,14,Kuala Lumpur,175.142.250.92,1,,1,1,This is a lion,
2216130240,3/26/2019 03:56:21,true,4661259017,,3/26/2019 03:55:00,false,feca,1.0,45185051,IDN,10,Yogyakarta,115.178.254.79,1,,1,1,This is a lion,
2216130240,3/26/2019 03:58:47,true,4661261803,,3/26/2019 03:58:11,false,feca,0.5,45184673,EGY,"","",197.61.206.53,1,,1,1,This is a lion,
2216130240,3/26/2019 04:02:34,true,4661266466,,3/26/2019 04:00:39,false,clixsense,1.0,45022647,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2216130240,3/26/2019 04:04:40,true,4661268878,,3/26/2019 04:03:03,false,clixsense,1.0,42814619,JPN,02,Noshiro,59.133.74.55,1,,1,1,This is a lion,
2216130240,3/26/2019 04:18:55,true,4661285100,,3/26/2019 04:17:50,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,1,,1,1,This is a lion,
2216130240,3/26/2019 04:20:09,true,4661286800,,3/26/2019 04:19:11,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,,1,1,This is a lion,
2216130240,3/26/2019 04:21:04,true,4661287982,,3/26/2019 04:18:41,false,gifthunterclub,1.0,21110164,CHL,12,Santiago,190.45.234.143,1,,1,1,This is a lion,
2216130240,3/26/2019 04:25:16,true,4661293899,,3/26/2019 04:24:34,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,1,This is a lion,
2216130240,3/26/2019 04:34:46,true,4661303371,,3/26/2019 04:33:56,false,clixsense,1.0,44317742,ARG,05,Cordoba,152.169.211.182,1,,1,1,This is a lion,
2216130240,3/26/2019 04:46:58,true,4661318346,,3/26/2019 04:45:50,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,1,,1,1,This is a lion,
2216130240,3/26/2019 05:00:22,true,4661330918,,3/26/2019 04:59:51,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,1,,1,1,This is a lion,
2216130240,3/26/2019 05:03:55,true,4661334278,,3/26/2019 05:02:38,false,neodev,1.0,43989374,VEN,"","",190.78.235.225,1,,1,1,This is a lion,
2216130240,3/26/2019 05:29:27,true,4661359636,,3/26/2019 05:29:15,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,1,This is a lion,
2216130240,3/26/2019 06:14:22,true,4661406836,,3/26/2019 06:12:12,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,1,1,This is a lion,
2216130240,3/26/2019 06:42:49,true,4661444975,,3/26/2019 06:42:29,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,1,,1,1,This is a lion,
2216130240,3/26/2019 06:52:23,true,4661454598,,3/26/2019 06:51:43,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,1,This is a lion,
2216130240,3/26/2019 07:07:02,true,4661469978,,3/26/2019 07:04:41,false,feca,1.0,45158256,EGY,"","",41.199.56.81,1,,1,1,This is a lion,
2216130240,3/26/2019 07:36:33,true,4661498184,,3/26/2019 07:35:57,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,1,,1,1,This is a lion,
2216130240,3/26/2019 07:40:41,true,4661502609,,3/26/2019 07:39:53,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,1,,1,1,This is a lion,
2218243929,3/26/2019 02:25:37,true,4661146712,,3/26/2019 02:24:55,false,clixsense,1.0,44980050,TUR,68,Ankara,94.54.16.1,1,,1,1,This is a lion,
2218243929,3/26/2019 02:27:17,true,4661149507,,3/26/2019 02:26:03,false,clixsense,1.0,38124457,VEN,19,Agua Fría,190.198.247.68,1,,1,1,This is a lion,
2218243929,3/26/2019 02:40:57,true,4661168378,,3/26/2019 02:40:04,false,feca,1.0,45164444,IND,28,Kolkata,223.223.144.144,1,,1,1,This is a lion,
2218243929,3/26/2019 03:08:48,true,4661201010,,3/26/2019 03:03:33,false,feca,1.0,45166462,VNM,01,Long Xuyên,115.76.79.196,1,,1,1,This is a lion,
2218243929,3/26/2019 03:10:59,true,4661203215,,3/26/2019 03:09:40,false,feca,1.0,45164601,VNM,44,Hanoi,45.126.99.142,1,,1,1,This is a lion,
2218243929,3/26/2019 03:23:09,true,4661215691,,3/26/2019 03:22:13,false,clixsense,1.0,42491878,IND,36,Noida,223.179.236.117,1,,1,1,This is a lion,
2218243929,3/26/2019 03:28:02,true,4661220967,,3/26/2019 03:27:25,false,feca,1.0,45167789,IND,36,Meerut,139.167.193.16,1,,1,1,This is a lion,
2218243929,3/26/2019 03:35:53,true,4661229168,,3/26/2019 03:35:00,false,clixsense,1.0,39517336,IND,19,Bangalore,223.186.28.60,1,,1,1,This is a lion,
2218243929,3/26/2019 03:41:26,true,4661236382,,3/26/2019 03:40:00,false,clixsense,1.0,44404981,IND,25,Vellore,106.203.39.185,1,,1,1,This is a lion,
2218243929,3/26/2019 03:42:16,true,4661237536,,3/26/2019 03:40:15,false,prodege,1.0,38198526,USA,WA,Issaquah,71.231.189.51,1,,1,1,This is a lion,
2218243929,3/26/2019 03:47:02,true,4661244799,,3/26/2019 03:45:59,false,neodev,1.0,30016870,IND,"","",157.46.94.135,1,,1,1,This is a lion,
2218243929,3/26/2019 03:51:36,true,4661251901,,3/26/2019 03:50:59,false,neodev,1.0,42632575,MYS,14,Kuala Lumpur,175.142.250.92,1,,1,1,This is a lion,
2218243929,3/26/2019 03:58:28,true,4661261500,,3/26/2019 03:57:31,false,neodev,1.0,41864723,PER,15,Lima,190.236.204.228,1,,1,1,This is a lion,
2218243929,3/26/2019 04:02:34,true,4661266462,,3/26/2019 04:00:39,false,clixsense,1.0,45022647,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2218243929,3/26/2019 04:03:01,true,4661266995,,3/26/2019 04:01:25,false,clixsense,1.0,42814619,JPN,02,Noshiro,59.133.74.55,1,,1,1,This is a lion,
2218243929,3/26/2019 04:18:55,true,4661285098,,3/26/2019 04:17:50,false,clixsense,1.0,35902657,RUS,08,Ufa,31.13.145.5,1,,1,1,This is a lion,
2218243929,3/26/2019 04:20:34,true,4661287274,,3/26/2019 04:20:13,false,clixsense,1.0,6342275,QAT,01,Doha,78.100.154.161,1,,1,1,This is a lion,
2218243929,3/26/2019 04:25:53,true,4661294511,,3/26/2019 04:25:18,false,clixsense,1.0,40077239,GRC,13,Thessaloníki,46.12.188.195,1,,1,1,This is a lion,
2218243929,3/26/2019 04:27:01,true,4661295790,,3/26/2019 04:25:20,false,clixsense,1.0,44144595,UKR,04,Dnepropetrovsk,93.178.206.52,1,,1,1,This is a lion,
2218243929,3/26/2019 04:30:27,true,4661299724,,3/26/2019 04:29:41,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,1,,1,1,This is a lion,
2218243929,3/26/2019 05:07:31,true,4661337832,,3/26/2019 05:06:31,false,clixsense,1.0,44133738,PAK,04,Lahore,119.152.129.23,1,,1,1,This is a lion,
2218243929,3/26/2019 05:12:02,true,4661342547,,3/26/2019 05:11:27,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,1,,1,1,This is a lion,
2218243929,3/26/2019 05:15:24,true,4661345831,,3/26/2019 05:14:58,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,1,,1,1,This is a lion,
2218243929,3/26/2019 05:26:47,true,4661357116,,3/26/2019 05:26:23,false,feca,0.8333,45189628,IND,09,"",49.34.39.94,1,,1,1,This is a lion,
2218243929,3/26/2019 06:25:32,true,4661424656,,3/26/2019 06:18:47,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,1,,1,1,This is a lion,
2218243929,3/26/2019 06:38:51,true,4661441328,,3/26/2019 06:38:13,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,1,,1,1,This is a lion,
2218243929,3/26/2019 06:46:02,true,4661448225,,3/26/2019 06:45:19,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,1,This is a lion,
2218243929,3/26/2019 07:40:41,true,4661502613,true,3/26/2019 07:39:53,false,mena_it,0.8333,45113895,PSE,00,Gaza,185.132.251.24,0,,1,1,This is a lion,
2218243929,3/26/2019 08:16:33,true,4661533069,,3/26/2019 08:16:12,false,feca,1.0,45164870,HUN,"","",94.27.253.13,1,,1,1,This is a lion,
2218245535,3/26/2019 02:25:37,true,4661146708,,3/26/2019 02:24:55,false,clixsense,1.0,44980050,TUR,68,Ankara,94.54.16.1,1,,1,1,This is a lion,
2218245535,3/26/2019 02:40:57,true,4661168385,,3/26/2019 02:40:04,false,feca,1.0,45164444,IND,28,Kolkata,223.223.144.144,1,,1,1,This is a lion,
2218245535,3/26/2019 02:50:35,true,4661179926,,3/26/2019 02:49:57,false,feca,1.0,45158923,ESP,29,Madrid,83.46.37.129,1,,1,1,This is a lion,
2218245535,3/26/2019 02:57:32,true,4661189387,,3/26/2019 02:56:30,false,instagc,1.0,43637051,ROU,43,Otopeni,79.114.132.179,1,,1,1,This is a lion,
2218245535,3/26/2019 03:08:48,true,4661201002,,3/26/2019 03:03:33,false,feca,1.0,45166462,VNM,01,Long Xuyên,115.76.79.196,1,,1,1,This is a lion,
2218245535,3/26/2019 03:23:22,true,4661215860,,3/26/2019 03:22:10,false,clixsense,1.0,36093757,COL,"","",186.87.200.37,1,,1,1,This is a lion,
2218245535,3/26/2019 03:27:18,true,4661220166,,3/26/2019 03:26:29,false,clixsense,1.0,36267599,IND,16,Pune,49.35.85.188,1,,1,1,This is a lion,
2218245535,3/26/2019 03:27:22,true,4661220287,,3/26/2019 03:26:33,false,feca,1.0,45167789,IND,36,Meerut,139.167.193.16,1,,1,1,This is a lion,
2218245535,3/26/2019 03:30:38,true,4661224049,,3/26/2019 03:29:00,false,feca,1.0,45190390,VEN,02,Barcelona,181.208.80.122,1,,1,1,This is a lion,
2218245535,3/26/2019 03:30:41,true,4661224091,,3/26/2019 03:30:00,false,neodev,0.6667,32671231,ROU,30,Ploiesti,79.116.1.165,1,,1,1,This is a lion,
2218245535,3/26/2019 03:36:08,true,4661229428,,3/26/2019 03:35:50,false,feca,1.0,45163668,PHL,B7,Cebu City,180.190.198.105,1,,1,1,This is a lion,
2218245535,3/26/2019 03:36:51,true,4661230179,,3/26/2019 03:36:19,false,prodege,1.0,20693788,USA,CA,Stockton,107.215.185.51,1,,1,1,This is a lion,
2218245535,3/26/2019 03:40:51,true,4661235529,,3/26/2019 03:40:14,false,clixsense,1.0,31383705,IND,"","",157.46.64.236,1,,1,1,This is a lion,
2218245535,3/26/2019 03:43:49,true,4661239767,,3/26/2019 03:41:32,false,clixsense,1.0,44404981,IND,25,Vellore,106.203.39.185,1,,1,1,This is a lion,
2218245535,3/26/2019 03:47:18,true,4661245192,,3/26/2019 03:46:19,false,clixsense,1.0,13471816,IDN,30,Bogor,180.244.232.219,1,,1,1,This is a lion,
2218245535,3/26/2019 03:56:21,true,4661259021,,3/26/2019 03:55:00,false,feca,1.0,45185051,IDN,10,Yogyakarta,115.178.254.79,1,,1,1,This is a lion,
2218245535,3/26/2019 04:02:34,true,4661266457,,3/26/2019 04:00:39,false,clixsense,1.0,45022647,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2218245535,3/26/2019 04:03:01,true,4661266992,,3/26/2019 04:01:25,false,clixsense,1.0,42814619,JPN,02,Noshiro,59.133.74.55,1,,1,1,This is a lion,
2218245535,3/26/2019 04:04:10,true,4661268255,,3/26/2019 04:02:54,false,neodev,1.0,42935309,BGD,81,Dhaka,103.60.160.143,1,,1,1,This is a lion,
2218245535,3/26/2019 04:04:34,true,4661268823,,3/26/2019 04:04:19,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2218245535,3/26/2019 04:27:28,true,4661296408,,3/26/2019 04:26:14,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,1,,1,1,This is a lion,
2218245535,3/26/2019 04:30:27,true,4661299721,,3/26/2019 04:29:41,false,clixsense,1.0,39294741,IDN,"","",36.77.93.130,1,,1,1,This is a lion,
2218245535,3/26/2019 04:34:34,true,4661303210,,3/26/2019 04:34:09,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,1,,1,1,This is a lion,
2218245535,3/26/2019 04:46:58,true,4661318344,,3/26/2019 04:45:50,false,clixsense,1.0,37884065,RUS,56,Orël,109.61.231.70,1,,1,1,This is a lion,
2218245535,3/26/2019 05:35:32,true,4661365503,,3/26/2019 05:35:17,false,feca,1.0,45156208,GRC,"","",62.74.59.150,1,,1,1,This is a lion,
2218245535,3/26/2019 06:03:14,true,4661395450,,3/26/2019 06:02:22,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,1,,1,1,This is a lion,
2218245535,3/26/2019 06:14:22,true,4661406840,,3/26/2019 06:12:12,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,1,1,This is a lion,
2218245535,3/26/2019 06:16:46,true,4661410897,,3/26/2019 06:16:04,false,neodev,1.0,39954311,IND,19,Bangalore,42.109.130.62,1,,1,1,This is a lion,
2218245535,3/26/2019 06:21:43,true,4661418224,,3/26/2019 06:21:14,false,instagc,1.0,33094230,OMN,"","",62.61.162.179,1,,1,1,This is a lion,
2218245535,3/26/2019 06:30:10,true,4661431688,,3/26/2019 06:27:54,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,1,,1,1,This is a lion,
2218245535,3/26/2019 06:38:51,true,4661441326,,3/26/2019 06:38:13,false,clixsense,1.0,44839040,EGY,"","",154.238.88.24,1,,1,1,This is a lion,
2218245535,3/26/2019 06:42:27,true,4661444659,,3/26/2019 06:42:05,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,1,,1,1,This is a lion,
2218245535,3/26/2019 06:45:16,true,4661447433,,3/26/2019 06:43:53,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,1,This is a lion,
2218245535,3/26/2019 06:52:23,true,4661454590,,3/26/2019 06:51:43,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,1,This is a lion,
2218245535,3/26/2019 06:58:30,true,4661461023,,3/26/2019 06:57:42,false,clixsense,1.0,38880452,MKD,41,Skopje,77.28.15.226,1,,1,1,This is a lion,
2218245535,3/26/2019 07:07:02,true,4661469971,,3/26/2019 07:04:41,false,feca,1.0,45158256,EGY,"","",41.199.56.81,1,,1,1,This is a lion,
2218245535,3/26/2019 07:36:55,true,4661498454,,3/26/2019 07:36:35,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,1,,1,1,This is a lion,
2218245535,3/26/2019 08:17:08,true,4661533651,,3/26/2019 08:16:34,false,clixsense,1.0,21707202,FRA,A8,Paris,37.162.21.43,1,,1,1,This is a lion,
2218245683,3/26/2019 02:33:33,true,4661159498,,3/26/2019 02:32:50,false,clixsense,1.0,44386985,TUR,"","",176.88.93.233,1,,1,1,This is a lion,
2218245683,3/26/2019 02:41:52,true,4661169637,,3/26/2019 02:40:59,false,feca,1.0,45164444,IND,28,Kolkata,223.223.144.144,1,,1,1,This is a lion,
2218245683,3/26/2019 02:50:35,true,4661179938,,3/26/2019 02:49:57,false,feca,1.0,45158923,ESP,29,Madrid,83.46.37.129,1,,1,1,This is a lion,
2218245683,3/26/2019 03:08:48,true,4661201006,,3/26/2019 03:03:33,false,feca,1.0,45166462,VNM,01,Long Xuyên,115.76.79.196,1,,1,1,This is a lion,
2218245683,3/26/2019 03:23:09,true,4661215692,,3/26/2019 03:22:13,false,clixsense,1.0,42491878,IND,36,Noida,223.179.236.117,1,,1,1,This is a lion,
2218245683,3/26/2019 03:29:17,true,4661222428,,3/26/2019 03:28:38,false,feca,1.0,45157611,IND,36,Meerut,139.167.155.112,1,,1,1,This is a lion,
2218245683,3/26/2019 03:30:38,true,4661224051,,3/26/2019 03:29:00,false,feca,1.0,45190390,VEN,02,Barcelona,181.208.80.122,1,,1,1,This is a lion,
2218245683,3/26/2019 03:30:41,true,4661224099,,3/26/2019 03:30:00,false,neodev,0.6667,32671231,ROU,30,Ploiesti,79.116.1.165,1,,1,1,This is a lion,
2218245683,3/26/2019 03:39:16,true,4661233256,,3/26/2019 03:38:43,false,clixsense,1.0,29254464,LKA,36,Colombo,123.231.107.29,1,,1,1,This is a lion,
2218245683,3/26/2019 03:41:28,true,4661236435,,3/26/2019 03:40:56,false,clixsense,1.0,31383705,IND,"","",157.46.64.236,1,,1,1,This is a lion,
2218245683,3/26/2019 03:43:59,true,4661239947,,3/26/2019 03:42:18,false,prodege,1.0,38198526,USA,WA,Issaquah,71.231.189.51,1,,1,1,This is a lion,
2218245683,3/26/2019 03:47:02,true,4661244789,,3/26/2019 03:45:59,false,neodev,1.0,30016870,IND,"","",157.46.94.135,1,,1,1,This is a lion,
2218245683,3/26/2019 03:51:36,true,4661251892,,3/26/2019 03:50:59,false,neodev,1.0,42632575,MYS,14,Kuala Lumpur,175.142.250.92,1,,1,1,This is a lion,
2218245683,3/26/2019 03:57:44,true,4661260654,,3/26/2019 03:56:29,false,feca,1.0,45185051,IDN,10,Yogyakarta,115.178.254.79,1,,1,1,This is a lion,
2218245683,3/26/2019 03:58:28,true,4661261496,,3/26/2019 03:57:31,false,neodev,1.0,41864723,PER,15,Lima,190.236.204.228,1,,1,1,This is a lion,
2218245683,3/26/2019 04:03:01,true,4661266991,,3/26/2019 04:01:25,false,clixsense,1.0,42814619,JPN,02,Noshiro,59.133.74.55,1,,1,1,This is a lion,
2218245683,3/26/2019 04:05:18,true,4661269556,,3/26/2019 04:04:37,false,clixsense,1.0,45020379,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2218245683,3/26/2019 04:09:41,true,4661274495,,3/26/2019 04:03:18,false,clixsense,1.0,45020428,NGA,"","",197.210.64.4,1,,1,1,This is a lion,
2218245683,3/26/2019 04:18:39,true,4661284734,,3/26/2019 04:15:48,false,gifthunterclub,1.0,21110164,CHL,12,Santiago,190.45.234.143,1,,1,1,This is a lion,
2218245683,3/26/2019 04:27:28,true,4661296404,,3/26/2019 04:26:14,false,neodev,1.0,44808556,VEN,02,Barcelona,190.201.115.114,1,,1,1,This is a lion,
2218245683,3/26/2019 04:34:34,true,4661303209,,3/26/2019 04:34:09,false,clixsense,1.0,38419350,UKR,"","",91.201.177.18,1,,1,1,This is a lion,
2218245683,3/26/2019 05:00:22,true,4661330915,,3/26/2019 04:59:51,false,keeprewarding,1.0,30315390,CAN,ON,Aylmer,67.213.110.158,1,,1,1,This is a lion,
2218245683,3/26/2019 05:07:58,true,4661338343,,3/26/2019 05:07:42,false,clixsense,0.8333,44592322,TUR,75,Aksaray,78.176.109.125,1,,1,1,This is a lion,
2218245683,3/26/2019 05:11:25,true,4661341792,,3/26/2019 05:10:25,false,neodev,1.0,44749466,VEN,20,San Cristóbal,201.243.142.226,1,,1,1,This is a lion,
2218245683,3/26/2019 05:15:24,true,4661345833,,3/26/2019 05:14:58,false,clixsense,1.0,24287706,TWN,03,Taipei,223.137.203.195,1,,1,1,This is a lion,
2218245683,3/26/2019 05:29:27,true,4661359633,,3/26/2019 05:29:15,false,feca,1.0,45159764,CZE,"","",84.21.111.251,1,,1,1,This is a lion,
2218245683,3/26/2019 06:03:14,true,4661395452,,3/26/2019 06:02:22,false,neodev,1.0,43711212,TUR,"","",212.174.165.171,1,,1,1,This is a lion,
2218245683,3/26/2019 06:14:22,true,4661406839,,3/26/2019 06:12:12,false,clixsense,1.0,44294487,UKR,01,Cherkasy,212.1.93.64,1,,1,1,This is a lion,
2218245683,3/26/2019 06:27:10,true,4661427337,,3/26/2019 06:25:35,false,clixsense,1.0,43250263,UKR,12,Kiev,46.133.29.50,1,,1,1,This is a lion,
2218245683,3/26/2019 06:30:10,true,4661431680,,3/26/2019 06:27:54,false,clixsense,1.0,44059902,MDA,57,Chisinau,93.116.43.46,1,,1,1,This is a lion,
2218245683,3/26/2019 06:42:27,true,4661444664,,3/26/2019 06:42:05,false,feca,1.0,45155728,ROU,07,Botosani,79.115.146.248,1,,1,1,This is a lion,
2218245683,3/26/2019 06:45:16,true,4661447431,,3/26/2019 06:43:53,false,clixsense,1.0,44094454,UKR,19,Rivne,46.211.81.19,1,,1,1,This is a lion,
2218245683,3/26/2019 06:53:42,true,4661456089,,3/26/2019 06:52:24,false,superrewards,1.0,44980417,ROU,02,Arad,81.196.153.216,1,,1,1,This is a lion,
2218245683,3/26/2019 07:07:02,true,4661469976,,3/26/2019 07:04:41,false,feca,1.0,45158256,EGY,"","",41.199.56.81,1,,1,1,This is a lion,
2218245683,3/26/2019 07:36:27,true,4661498086,,3/26/2019 07:35:42,false,clixsense,1.0,24072227,IND,28,Kolkata,47.15.196.162,1,,1,1,This is a lion,
2218245683,3/26/2019 07:36:33,true,4661498185,,3/26/2019 07:35:57,false,timebucks,1.0,44590431,PHL,47,San Jose City,180.190.106.16,1,,1,1,This is a lion,
2218245683,3/26/2019 08:16:33,true,4661533066,,3/26/2019 08:16:12,false,feca,1.0,45164870,HUN,"","",94.27.253.13,1,,1,1,This is a lion,
2218245859,3/26/2019 02:27:17,true,4661149509,,3/26/2019 02:26:03,false,clixsense,1.0,38124457,VEN,19,Agua Fría,190.198.247.68,1,,1,1,This is a lion,
2218245859,3/26/2019 02:40:57,true,4661168388,,3/26/2019 02:40:04,false,feca,1.0,45164444,IND,28,Kolkata,223.223.144.144,1,,1,1,This is a lion,
