_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,animal_present,animal_present_gold,image_url,label,test_question,answer,treatment,correct
2236910362,4/6/2019 18:52:57,True,4693292936,,4/6/2019 18:52:37,False,feca,1.0,45166728,SRB,,,37.19.110.11,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:52:59,True,4693293045,,4/6/2019 18:52:46,False,neodev,1.0,45211562,VEN,25,Caracas,186.167.248.247,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:53:07,True,4693293395,,4/6/2019 18:52:32,False,neodev,1.0,44392447,VEN,02,Barcelona,190.207.85.27,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:53:08,True,4693293436,True,4/6/2019 18:52:31,False,neodev,0.8,44433299,VEN,25,Caracas,201.208.219.47,no,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,0
2236910362,4/6/2019 18:53:14,True,4693293652,,4/6/2019 18:51:37,False,feca,1.0,45163129,SRB,00,Nis,178.79.57.78,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:53:19,True,4693293824,,4/6/2019 18:52:16,False,clixsense,1.0,42782471,VEN,04,Cagua,186.92.126.229,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:53:23,True,4693293961,,4/6/2019 18:49:48,False,feca,1.0,45160693,BRA,27,Biritiba-mirim,138.204.91.65,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:53:56,True,4693295151,,4/6/2019 18:53:07,False,neodev,1.0,44985688,VEN,,,190.198.136.216,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:01,True,4693295255,,4/6/2019 18:53:26,False,feca,1.0,45166200,SRB,00,Belgrade,94.189.142.81,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:10,True,4693295692,,4/6/2019 18:52:56,False,clixsense,1.0,44787880,VEN,,,190.76.249.139,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:14,True,4693295808,,4/6/2019 18:52:17,False,feca,1.0,45161246,IDN,30,Bandung,222.124.112.172,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:23,True,4693296041,,4/6/2019 18:52:39,False,neodev,1.0,43580574,VEN,25,Caracas,190.204.134.69,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:23,True,4693296067,,4/6/2019 18:53:12,False,neodev,1.0,44144587,VEN,25,Caracas,186.167.242.3,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:24,True,4693296089,,4/6/2019 18:54:11,False,clixsense,1.0,45165925,EGY,11,Cairo,196.159.11.237,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:54:30,True,4693296328,,4/6/2019 18:52:38,False,neodev,1.0,44626654,VEN,15,Guarenas,186.14.29.59,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:55:08,True,4693297832,,4/6/2019 18:53:44,False,feca,1.0,45157972,VEN,21,Valera,186.91.115.124,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:55:11,True,4693297919,,4/6/2019 18:54:03,False,feca,1.0,45179628,HND,09,Barra Patuca,181.115.11.75,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:55:11,True,4693297940,,4/6/2019 18:53:43,False,neodev,1.0,44314510,VEN,04,Maracay,190.37.91.110,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:55:25,True,4693298662,,4/6/2019 18:54:38,False,neodev,1.0,39237911,COL,02,Medellin,181.141.35.35,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 18:57:15,True,4693303008,,4/6/2019 18:49:38,False,clixsense,1.0,28863630,IND,02,Hyderabad,115.98.136.238,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910362,4/6/2019 19:09:18,True,4693331157,,4/6/2019 18:49:40,False,clixsense,1.0,45053577,UKR,03,Chernivtsi,109.229.28.233,yes,yes,https://i.imgur.com/3IEPNSa.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:49:46,True,4693285668,,4/6/2019 18:49:02,False,feca,1.0,45171551,SRB,00,Beograd,85.222.170.104,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:49:53,True,4693285910,,4/6/2019 18:49:07,False,neodev,1.0,45016061,VEN,07,Valencia,190.203.64.122,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:07,True,4693286405,,4/6/2019 18:49:36,False,eup_slw,1.0,36143603,TUR,,,176.88.198.138,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:31,True,4693287218,,4/6/2019 18:50:19,False,neodev,1.0,45161332,ESP,31,Murcia,83.58.221.242,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:39,True,4693287676,,4/6/2019 18:50:03,False,neodev,1.0,44681831,VEN,,,190.78.36.118,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:46,True,4693287932,,4/6/2019 18:50:33,False,neodev,1.0,44678667,VEN,20,San Cristóbal,186.95.225.72,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:51,True,4693288017,,4/6/2019 18:49:39,False,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:50:57,True,4693288210,,4/6/2019 18:50:43,False,clixsense,1.0,45080261,DEU,07,Oberhausen,2.247.243.44,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:00,True,4693288343,,4/6/2019 18:50:16,False,feca,1.0,45165692,SRB,00,Belgrade,109.245.227.214,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:14,True,4693288819,,4/6/2019 18:50:53,False,clixsense,1.0,41311221,UKR,24,Lutsk,178.92.82.11,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:17,True,4693288924,,4/6/2019 18:51:09,False,gifthunterclub,0.9231,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:19,True,4693288986,,4/6/2019 18:50:46,False,feca,1.0,45184007,VNM,44,Hanoi,123.24.181.147,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:23,True,4693289074,,4/6/2019 18:50:52,False,feca,1.0,45198656,EGY,11,Cairo,41.68.27.213,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:32,True,4693289430,,4/6/2019 18:50:39,False,feca,0.875,45169489,EGY,11,Cairo,41.237.63.252,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:32,True,4693289482,,4/6/2019 18:50:30,False,feca,1.0,45161174,BIH,02,Prijedor,134.90.134.235,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:37,True,4693289630,,4/6/2019 18:50:20,False,feca,0.875,45169827,VEN,,,190.36.18.187,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:45,True,4693289987,,4/6/2019 18:50:31,False,feca,1.0,45163481,VEN,23,Maracaibo,200.93.51.25,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:46,True,4693290016,,4/6/2019 18:51:02,False,clixsense,1.0,19638651,USA,SC,Murrells Inlet,98.122.122.239,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:54,True,4693290299,,4/6/2019 18:50:35,False,neodev,1.0,43888475,VEN,07,Valencia,190.206.9.227,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:51:58,True,4693290453,,4/6/2019 18:51:09,False,feca,1.0,45172391,EGY,05,Tanta,156.217.102.53,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:04,True,4693290734,,4/6/2019 18:51:26,False,feca,1.0,45162578,USA,NY,Rochester,216.126.193.3,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:16,True,4693291143,,4/6/2019 18:51:20,False,feca,0.8333,45184085,SRB,00,Leskovac,178.149.146.148,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:19,True,4693291350,,4/6/2019 18:51:18,False,clixsense,1.0,44159869,NIC,10,Managua,138.117.7.91,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:23,True,4693291516,,4/6/2019 18:52:05,False,neodev,1.0,44995421,VEN,,,190.36.176.131,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:34,True,4693291976,,4/6/2019 18:50:10,False,neodev,1.0,43580574,VEN,25,Caracas,190.204.134.69,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:36,True,4693292059,,4/6/2019 18:52:22,False,feca,1.0,45200642,EGY,11,Cairo,41.68.227.246,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:36,True,4693292079,,4/6/2019 18:52:16,False,clixsense,1.0,44517029,VEN,04,Maracay,190.37.66.112,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:38,True,4693292154,,4/6/2019 18:51:44,False,feca,1.0,45158942,SRB,00,Leskovac,178.149.147.43,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:42,True,4693292273,,4/6/2019 18:52:26,False,neodev,1.0,40544601,VEN,13,Barquisimeto,186.91.229.87,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:52:49,True,4693292591,,4/6/2019 18:52:27,False,feca,1.0,45173767,EGY,11,Cairo,156.216.100.175,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:53:05,True,4693293306,,4/6/2019 18:52:35,False,clixsense,0.5,44732169,POL,,,5.173.179.248,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:53:08,True,4693293438,,4/6/2019 18:52:31,False,neodev,0.8,44433299,VEN,25,Caracas,201.208.219.47,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:53:15,True,4693293723,,4/6/2019 18:52:41,False,feca,1.0,45164555,COL,02,Medellin,190.165.1.60,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:53:27,True,4693294137,,4/6/2019 18:52:10,False,neodev,1.0,31649759,VEN,20,San Cristóbal,186.94.140.114,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:53:56,True,4693295129,,4/6/2019 18:53:07,False,neodev,1.0,44985688,VEN,,,190.198.136.216,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:01,True,4693295271,,4/6/2019 18:53:06,False,clixsense,1.0,44630534,VEN,,,186.90.218.47,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:01,True,4693295274,,4/6/2019 18:52:45,False,neodev,1.0,38661505,VEN,25,Caracas,181.17.39.36,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:06,True,4693295545,,4/6/2019 18:50:03,False,feca,1.0,45175215,EGY,,,197.58.221.252,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:14,True,4693295797,,4/6/2019 18:52:17,False,feca,1.0,45161246,IDN,30,Bandung,222.124.112.172,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:23,True,4693296072,,4/6/2019 18:53:12,False,neodev,1.0,44144587,VEN,25,Caracas,186.167.242.3,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:32,True,4693296371,,4/6/2019 18:53:49,False,neodev,1.0,44357992,VEN,25,Caracas,186.188.11.67,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:55,True,4693297310,,4/6/2019 18:54:23,False,feca,1.0,45161495,SRB,00,Belgrade,94.189.142.81,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:57,True,4693297436,,4/6/2019 18:53:40,False,feca,1.0,45162278,PHL,21,Talisay,180.190.175.173,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:54:58,True,4693297525,,4/6/2019 18:54:10,False,clixsense,1.0,45195351,VEN,,,190.199.95.155,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:55:11,True,4693297956,,4/6/2019 18:53:43,False,neodev,1.0,44314510,VEN,04,Maracay,190.37.91.110,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:55:20,True,4693298393,,4/6/2019 18:54:41,False,clixsense,1.0,44916295,RUS,,,90.154.4.56,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:55:25,True,4693298648,,4/6/2019 18:54:38,False,neodev,1.0,39237911,COL,02,Medellin,181.141.35.35,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:57:15,True,4693302993,,4/6/2019 18:49:38,False,clixsense,1.0,28863630,IND,02,Hyderabad,115.98.136.238,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 18:58:55,True,4693306802,,4/6/2019 18:51:20,False,feca,1.0,45172279,EGY,11,Cairo,156.217.130.111,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 19:02:20,True,4693313733,,4/6/2019 19:00:45,False,clixsense,1.0,16712241,VEN,25,Caracas,190.72.145.5,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910363,4/6/2019 19:09:18,True,4693331153,,4/6/2019 18:49:40,False,clixsense,1.0,45053577,UKR,03,Chernivtsi,109.229.28.233,yes,yes,https://i.imgur.com/dZtaknj.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:49:20,True,4693284930,,4/6/2019 18:48:55,False,neodev,1.0,45161332,ESP,31,Murcia,83.58.221.242,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:49:46,True,4693285659,,4/6/2019 18:49:02,False,feca,1.0,45171551,SRB,00,Beograd,85.222.170.104,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:07,True,4693286408,,4/6/2019 18:49:36,False,eup_slw,1.0,36143603,TUR,,,176.88.198.138,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:29,True,4693287163,,4/6/2019 18:49:37,False,neodev,1.0,43684560,VEN,,,186.95.243.52,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:32,True,4693287321,,4/6/2019 18:50:14,False,neodev,1.0,44678667,VEN,20,San Cristóbal,186.95.225.72,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:51,True,4693288019,,4/6/2019 18:49:39,False,feca,1.0,45175751,VEN,25,Caracas,186.167.244.95,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:54,True,4693288083,,4/6/2019 18:49:18,False,feca,1.0,45181307,VEN,,,190.201.191.144,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:50:57,True,4693288209,,4/6/2019 18:50:43,False,clixsense,1.0,45080261,DEU,07,Oberhausen,2.247.243.44,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:51:17,True,4693288922,,4/6/2019 18:51:09,False,gifthunterclub,0.9231,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:51:32,True,4693289437,True,4/6/2019 18:50:39,False,feca,0.875,45169489,EGY,11,Cairo,41.237.63.252,no,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,0
2236910364,4/6/2019 18:51:37,True,4693289628,,4/6/2019 18:50:20,False,feca,0.875,45169827,VEN,,,190.36.18.187,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:51:38,True,4693289641,,4/6/2019 18:51:08,False,feca,1.0,45173767,EGY,11,Cairo,156.216.100.175,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:51:51,True,4693290181,,4/6/2019 18:51:14,False,clixsense,1.0,45123800,VEN,,,190.74.167.247,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:51:54,True,4693290304,,4/6/2019 18:50:35,False,neodev,1.0,43888475,VEN,07,Valencia,190.206.9.227,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:10,True,4693290983,,4/6/2019 18:51:18,False,feca,1.0,45158900,IND,16,Mumbai,103.10.227.187,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:15,True,4693291084,,4/6/2019 18:52:02,False,neodev,1.0,45016061,VEN,07,Valencia,190.203.64.122,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:25,True,4693291589,,4/6/2019 18:51:04,False,feca,0.5,45191948,EGY,,,154.238.4.27,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:26,True,4693291641,,4/6/2019 18:52:07,False,clixsense,1.0,45120092,VEN,,,186.90.80.129,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:32,True,4693291861,,4/6/2019 18:51:50,False,feca,1.0,45164734,EGY,,,156.200.255.20,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:34,True,4693291996,,4/6/2019 18:52:01,False,feca,1.0,45183963,VNM,44,Hanoi,58.187.163.192,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:36,True,4693292068,,4/6/2019 18:52:22,False,feca,1.0,45200642,EGY,11,Cairo,41.68.227.246,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:52:41,True,4693292225,,4/6/2019 18:52:21,False,feca,1.0,45198656,EGY,11,Cairo,41.68.27.213,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:53:01,True,4693293149,,4/6/2019 18:52:27,False,clixsense,1.0,11582908,SRB,,,178.220.88.15,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:53:05,True,4693293298,,4/6/2019 18:52:40,False,clixsense,1.0,41311221,UKR,24,Lutsk,178.92.82.11,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:53:20,True,4693293822,,4/6/2019 18:52:47,False,clixsense,1.0,44159869,NIC,10,Managua,138.117.7.91,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:53:34,True,4693294384,,4/6/2019 18:52:52,False,neodev,1.0,44222386,VEN,25,Caracas,186.167.244.45,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:53:56,True,4693295146,,4/6/2019 18:53:07,False,neodev,1.0,44985688,VEN,,,190.198.136.216,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:55:16,True,4693298242,,4/6/2019 18:53:59,False,feca,1.0,45161167,VEN,25,Caracas,186.185.150.95,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:55:20,True,4693298406,,4/6/2019 18:54:41,False,clixsense,1.0,44916295,RUS,,,90.154.4.56,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:55:22,True,4693298490,,4/6/2019 18:54:31,False,clixsense,1.0,44569395,VEN,25,Caracas,186.185.181.135,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:56:21,True,4693300754,,4/6/2019 18:53:45,False,feca,1.0,45187360,IND,13,Ernakulam,137.97.153.212,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:57:04,True,4693302570,True,4/6/2019 18:55:08,False,feca,0.8,45159179,VEN,13,Barquisimeto,186.91.104.64,no,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,0
2236910364,4/6/2019 18:58:22,True,4693305613,,4/6/2019 18:56:05,False,neodev,1.0,41418535,VEN,15,San Antonio De Los Altos,201.242.156.192,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 18:58:55,True,4693306804,,4/6/2019 18:51:20,False,feca,1.0,45172279,EGY,11,Cairo,156.217.130.111,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 19:00:32,True,4693310144,,4/6/2019 18:50:48,False,feca,1.0,45179934,RUS,38,Novorossiysk,109.196.192.140,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 19:00:41,True,4693310345,,4/6/2019 18:59:07,False,feca,1.0,45175251,VEN,06,Puerto Ordaz,190.94.230.247,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910364,4/6/2019 19:03:34,True,4693316899,,4/6/2019 18:54:44,False,neodev,1.0,32254876,SLV,05,Santa Tecla,179.5.196.115,yes,yes,https://i.imgur.com/uLFynET.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:50:29,True,4693287164,,4/6/2019 18:49:37,False,neodev,1.0,43684560,VEN,,,186.95.243.52,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:50:45,True,4693287904,,4/6/2019 18:50:32,False,neodev,1.0,45161332,ESP,31,Murcia,83.58.221.242,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:50:57,True,4693288205,,4/6/2019 18:50:43,False,clixsense,1.0,45080261,DEU,07,Oberhausen,2.247.243.44,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:00,True,4693288350,,4/6/2019 18:50:16,False,feca,1.0,45165692,SRB,00,Belgrade,109.245.227.214,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:01,True,4693288425,,4/6/2019 18:50:36,False,clixsense,1.0,19638651,USA,SC,Murrells Inlet,98.122.122.239,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:05,True,4693288530,,4/6/2019 18:50:33,False,neodev,1.0,44392447,VEN,02,Barcelona,190.207.85.27,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:17,True,4693288928,,4/6/2019 18:51:09,False,gifthunterclub,0.9231,44957095,ESP,54,Ciudad Real,185.61.205.219,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:19,True,4693288987,,4/6/2019 18:50:46,False,feca,1.0,45184007,VNM,44,Hanoi,123.24.181.147,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:22,True,4693289042,,4/6/2019 18:51:10,False,clixsense,1.0,45120092,VEN,,,186.90.80.129,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:32,True,4693289434,,4/6/2019 18:50:39,False,feca,0.875,45169489,EGY,11,Cairo,41.237.63.252,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:34,True,4693289567,,4/6/2019 18:50:42,False,feca,0.75,45164269,EGY,,,154.237.81.248,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
2236910365,4/6/2019 18:51:52,True,4693290217,,4/6/2019 18:51:12,False,clixsense,1.0,11582908,SRB,,,178.220.88.15,yes,yes,https://i.imgur.com/Gz624M8.png,Butterfly,1,yes,publicgood,1
